,AVAIL,CPUS,TMP_DISK,FEATURES,GROUPS,SHARE,TIMELIMIT,MEMORY,HOSTNAMES,NODE_ADDR,PRIORITY,ROOT,JOB_SIZE,STATE,USER,VERSION,WEIGHT,S:C:T,NODES(A/I) ,MAX_CPUS_PER_NODE ,CPUS(A/I/O/T) ,NODES ,REASON ,NODES(A/I/O/T) ,GRES ,TIMESTAMP ,DEFAULTTIME ,PREEMPT_MODE ,NODELIST ,CPU_LOAD ,PARTITION ,PARTITION .1,ALLOCNODES ,STATE ,USER ,SOCKETS ,CORES ,THREADS 
132,up,20,0,(null),serial,NO,7-00:00:00,127000,udc-ba34-16e,udc-ba34-16e,1,no,1,idle,Unknown,14.11,1,20:1:1,0/1 ,UNLIMITED ,0/20/0/20 ,1,none ,0/1/0/1 ,(null) ,Unknown ,5:00:00 ,OFF ,udc-ba34-16e ,20.10 ,serial ,serial ,all ,idle ,Unknown ,20,1,1
133,up,20,0,(null),serial,NO,7-00:00:00,127000,udc-ba34-16f,udc-ba34-16f,1,no,1,idle,Unknown,14.11,1,20:1:1,0/1 ,UNLIMITED ,0/20/0/20 ,1,none ,0/1/0/1 ,(null) ,Unknown ,5:00:00 ,OFF ,udc-ba34-16f ,5.05 ,serial ,serial ,all ,idle ,Unknown ,20,1,1
134,up,20,0,(null),serial,NO,7-00:00:00,127000,udc-ba34-16g,udc-ba34-16g,1,no,1,idle,Unknown,14.11,1,20:1:1,0/1 ,UNLIMITED ,0/20/0/20 ,1,none ,0/1/0/1 ,(null) ,Unknown ,5:00:00 ,OFF ,udc-ba34-16g ,5.19 ,serial ,serial ,all ,idle ,Unknown ,20,1,1
135,up,20,0,(null),serial,NO,7-00:00:00,127000,udc-ba34-16h,udc-ba34-16h,1,no,1,idle,Unknown,14.11,1,20:1:1,0/1 ,UNLIMITED ,0/20/0/20 ,1,none ,0/1/0/1 ,(null) ,Unknown ,5:00:00 ,OFF ,udc-ba34-16h ,5.26 ,serial ,serial ,all ,idle ,Unknown ,20,1,1
136,up,20,0,(null),serial,NO,7-00:00:00,127000,udc-ba34-16i,udc-ba34-16i,1,no,1,idle,Unknown,14.11,1,20:1:1,0/1 ,UNLIMITED ,0/20/0/20 ,1,none ,0/1/0/1 ,(null) ,Unknown ,5:00:00 ,OFF ,udc-ba34-16i ,5.23 ,serial ,serial ,all ,idle ,Unknown ,20,1,1
137,up,20,0,(null),serial,NO,7-00:00:00,127000,udc-ba34-16j,udc-ba34-16j,1,no,1,idle,Unknown,14.11,1,20:1:1,0/1 ,UNLIMITED ,0/20/0/20 ,1,none ,0/1/0/1 ,(null) ,Unknown ,5:00:00 ,OFF ,udc-ba34-16j ,0.30 ,serial ,serial ,all ,idle ,Unknown ,20,1,1
138,up,20,0,(null),serial,NO,7-00:00:00,127000,udc-ba34-22a,udc-ba34-22a,1,no,1,idle,Unknown,14.11,1,20:1:1,0/1 ,UNLIMITED ,0/20/0/20 ,1,none ,0/1/0/1 ,(null) ,Unknown ,5:00:00 ,OFF ,udc-ba34-22a ,0.12 ,serial ,serial ,all ,idle ,Unknown ,20,1,1
139,up,20,0,(null),serial,NO,7-00:00:00,127000,udc-ba34-22b,udc-ba34-22b,1,no,1,idle,Unknown,14.11,1,20:1:1,0/1 ,UNLIMITED ,0/20/0/20 ,1,none ,0/1/0/1 ,(null) ,Unknown ,5:00:00 ,OFF ,udc-ba34-22b ,0.00 ,serial ,serial ,all ,idle ,Unknown ,20,1,1
140,up,20,0,(null),serial,NO,7-00:00:00,127000,udc-ba34-22c,udc-ba34-22c,1,no,1,idle,Unknown,14.11,1,20:1:1,0/1 ,UNLIMITED ,0/20/0/20 ,1,none ,0/1/0/1 ,(null) ,Unknown ,5:00:00 ,OFF ,udc-ba34-22c ,0.00 ,serial ,serial ,all ,idle ,Unknown ,20,1,1
141,up,20,0,(null),serial,NO,7-00:00:00,127000,udc-ba34-22d,udc-ba34-22d,1,no,1,idle,Unknown,14.11,1,20:1:1,0/1 ,UNLIMITED ,0/20/0/20 ,1,none ,0/1/0/1 ,(null) ,Unknown ,5:00:00 ,OFF ,udc-ba34-22d ,0.00 ,serial ,serial ,all ,idle ,Unknown ,20,1,1
142,up,20,0,(null),serial,NO,7-00:00:00,127000,udc-ba34-22e,udc-ba34-22e,1,no,1,idle,Unknown,14.11,1,20:1:1,0/1 ,UNLIMITED ,0/20/0/20 ,1,none ,0/1/0/1 ,(null) ,Unknown ,5:00:00 ,OFF ,udc-ba34-22e ,0.22 ,serial ,serial ,all ,idle ,Unknown ,20,1,1
143,up,20,0,(null),serial,NO,7-00:00:00,127000,udc-ba34-22f,udc-ba34-22f,1,no,1,idle,Unknown,14.11,1,20:1:1,0/1 ,UNLIMITED ,0/20/0/20 ,1,none ,0/1/0/1 ,(null) ,Unknown ,5:00:00 ,OFF ,udc-ba34-22f ,0.04 ,serial ,serial ,all ,idle ,Unknown ,20,1,1
144,up,20,0,(null),serial,NO,7-00:00:00,127000,udc-ba34-22g,udc-ba34-22g,1,no,1,idle,Unknown,14.11,1,20:1:1,0/1 ,UNLIMITED ,0/20/0/20 ,1,none ,0/1/0/1 ,(null) ,Unknown ,5:00:00 ,OFF ,udc-ba34-22g ,0.13 ,serial ,serial ,all ,idle ,Unknown ,20,1,1
145,up,20,0,(null),serial,NO,7-00:00:00,127000,udc-ba34-22h,udc-ba34-22h,1,no,1,idle,Unknown,14.11,1,20:1:1,0/1 ,UNLIMITED ,0/20/0/20 ,1,none ,0/1/0/1 ,(null) ,Unknown ,5:00:00 ,OFF ,udc-ba34-22h ,0.12 ,serial ,serial ,all ,idle ,Unknown ,20,1,1
146,up,20,0,(null),serial,NO,7-00:00:00,127000,udc-ba34-22i,udc-ba34-22i,1,no,1,idle,Unknown,14.11,1,20:1:1,0/1 ,UNLIMITED ,0/20/0/20 ,1,none ,0/1/0/1 ,(null) ,Unknown ,5:00:00 ,OFF ,udc-ba34-22i ,0.20 ,serial ,serial ,all ,idle ,Unknown ,20,1,1
147,up,20,0,(null),serial,NO,7-00:00:00,127000,udc-ba34-22j,udc-ba34-22j,1,no,1,idle,Unknown,14.11,1,20:1:1,0/1 ,UNLIMITED ,0/20/0/20 ,1,none ,0/1/0/1 ,(null) ,Unknown ,5:00:00 ,OFF ,udc-ba34-22j ,0.16 ,serial ,serial ,all ,idle ,Unknown ,20,1,1
148,up,20,0,(null),serial,NO,7-00:00:00,127000,udc-ba34-28a,udc-ba34-28a,1,no,1,idle,Unknown,14.11,1,20:1:1,0/1 ,UNLIMITED ,0/20/0/20 ,1,none ,0/1/0/1 ,(null) ,Unknown ,5:00:00 ,OFF ,udc-ba34-28a ,0.17 ,serial ,serial ,all ,idle ,Unknown ,20,1,1
149,up,20,0,(null),serial,NO,7-00:00:00,127000,udc-ba34-28b,udc-ba34-28b,1,no,1,idle,Unknown,14.11,1,20:1:1,0/1 ,UNLIMITED ,0/20/0/20 ,1,none ,0/1/0/1 ,(null) ,Unknown ,5:00:00 ,OFF ,udc-ba34-28b ,0.25 ,serial ,serial ,all ,idle ,Unknown ,20,1,1
150,up,20,0,(null),serial,NO,7-00:00:00,127000,udc-ba34-28c,udc-ba34-28c,1,no,1,idle,Unknown,14.11,1,20:1:1,0/1 ,UNLIMITED ,0/20/0/20 ,1,none ,0/1/0/1 ,(null) ,Unknown ,5:00:00 ,OFF ,udc-ba34-28c ,0.00 ,serial ,serial ,all ,idle ,Unknown ,20,1,1
151,up,20,0,(null),serial,NO,7-00:00:00,127000,udc-ba34-28d,udc-ba34-28d,1,no,1,idle,Unknown,14.11,1,20:1:1,0/1 ,UNLIMITED ,0/20/0/20 ,1,none ,0/1/0/1 ,(null) ,Unknown ,5:00:00 ,OFF ,udc-ba34-28d ,0.20 ,serial ,serial ,all ,idle ,Unknown ,20,1,1
152,up,20,0,(null),serial,NO,7-00:00:00,127000,udc-ba34-28e,udc-ba34-28e,1,no,1,idle,Unknown,14.11,1,20:1:1,0/1 ,UNLIMITED ,0/20/0/20 ,1,none ,0/1/0/1 ,(null) ,Unknown ,5:00:00 ,OFF ,udc-ba34-28e ,0.13 ,serial ,serial ,all ,idle ,Unknown ,20,1,1
153,up,20,0,(null),serial,NO,7-00:00:00,127000,udc-ba34-28f,udc-ba34-28f,1,no,1,idle,Unknown,14.11,1,20:1:1,0/1 ,UNLIMITED ,0/20/0/20 ,1,none ,0/1/0/1 ,(null) ,Unknown ,5:00:00 ,OFF ,udc-ba34-28f ,0.09 ,serial ,serial ,all ,idle ,Unknown ,20,1,1
154,up,20,0,(null),serial,NO,7-00:00:00,127000,udc-ba34-28g,udc-ba34-28g,1,no,1,idle,Unknown,14.11,1,20:1:1,0/1 ,UNLIMITED ,0/20/0/20 ,1,none ,0/1/0/1 ,(null) ,Unknown ,5:00:00 ,OFF ,udc-ba34-28g ,0.39 ,serial ,serial ,all ,idle ,Unknown ,20,1,1
155,up,20,0,(null),serial,NO,7-00:00:00,127000,udc-ba34-28h,udc-ba34-28h,1,no,1,idle,Unknown,14.11,1,20:1:1,0/1 ,UNLIMITED ,0/20/0/20 ,1,none ,0/1/0/1 ,(null) ,Unknown ,5:00:00 ,OFF ,udc-ba34-28h ,0.12 ,serial ,serial ,all ,idle ,Unknown ,20,1,1
156,up,20,0,(null),serial,NO,7-00:00:00,127000,udc-ba34-28i,udc-ba34-28i,1,no,1,idle,Unknown,14.11,1,20:1:1,0/1 ,UNLIMITED ,0/20/0/20 ,1,none ,0/1/0/1 ,(null) ,Unknown ,5:00:00 ,OFF ,udc-ba34-28i ,3.27 ,serial ,serial ,all ,idle ,Unknown ,20,1,1
157,up,20,0,(null),serial,NO,7-00:00:00,127000,udc-ba34-28j,udc-ba34-28j,1,no,1,idle,Unknown,14.11,1,20:1:1,0/1 ,UNLIMITED ,0/20/0/20 ,1,none ,0/1/0/1 ,(null) ,Unknown ,5:00:00 ,OFF ,udc-ba34-28j ,0.13 ,serial ,serial ,all ,idle ,Unknown ,20,1,1
158,up,20,0,(null),serial,NO,7-00:00:00,127000,udc-ba35-4a,udc-ba35-4a,1,no,1,idle,Unknown,14.11,1,20:1:1,0/1 ,UNLIMITED ,0/20/0/20 ,1,none ,0/1/0/1 ,(null) ,Unknown ,5:00:00 ,OFF ,udc-ba35-4a ,0.23 ,serial ,serial ,all ,idle ,Unknown ,20,1,1
159,up,20,0,(null),serial,NO,7-00:00:00,127000,udc-ba35-4b,udc-ba35-4b,1,no,1,idle,Unknown,14.11,1,20:1:1,0/1 ,UNLIMITED ,0/20/0/20 ,1,none ,0/1/0/1 ,(null) ,Unknown ,5:00:00 ,OFF ,udc-ba35-4b ,0.23 ,serial ,serial ,all ,idle ,Unknown ,20,1,1
160,up,20,0,(null),serial,NO,7-00:00:00,127000,udc-ba35-4c,udc-ba35-4c,1,no,1,idle,Unknown,14.11,1,20:1:1,0/1 ,UNLIMITED ,0/20/0/20 ,1,none ,0/1/0/1 ,(null) ,Unknown ,5:00:00 ,OFF ,udc-ba35-4c ,0.87 ,serial ,serial ,all ,idle ,Unknown ,20,1,1
161,up,20,0,(null),serial,NO,7-00:00:00,127000,udc-ba35-4d,udc-ba35-4d,1,no,1,idle,Unknown,14.11,1,20:1:1,0/1 ,UNLIMITED ,0/20/0/20 ,1,none ,0/1/0/1 ,(null) ,Unknown ,5:00:00 ,OFF ,udc-ba35-4d ,0.12 ,serial ,serial ,all ,idle ,Unknown ,20,1,1
162,up,20,0,(null),serial,NO,7-00:00:00,127000,udc-ba35-4e,udc-ba35-4e,1,no,1,idle,Unknown,14.11,1,20:1:1,0/1 ,UNLIMITED ,0/20/0/20 ,1,none ,0/1/0/1 ,(null) ,Unknown ,5:00:00 ,OFF ,udc-ba35-4e ,0.11 ,serial ,serial ,all ,idle ,Unknown ,20,1,1
163,up,20,0,(null),serial,NO,7-00:00:00,127000,udc-ba35-4f,udc-ba35-4f,1,no,1,idle,Unknown,14.11,1,20:1:1,0/1 ,UNLIMITED ,0/20/0/20 ,1,none ,0/1/0/1 ,(null) ,Unknown ,5:00:00 ,OFF ,udc-ba35-4f ,0.05 ,serial ,serial ,all ,idle ,Unknown ,20,1,1
164,up,20,0,(null),serial,NO,7-00:00:00,127000,udc-ba35-4g,udc-ba35-4g,1,no,1,idle,Unknown,14.11,1,20:1:1,0/1 ,UNLIMITED ,0/20/0/20 ,1,none ,0/1/0/1 ,(null) ,Unknown ,5:00:00 ,OFF ,udc-ba35-4g ,0.16 ,serial ,serial ,all ,idle ,Unknown ,20,1,1
165,up,20,0,(null),serial,NO,7-00:00:00,127000,udc-ba35-4h,udc-ba35-4h,1,no,1,idle,Unknown,14.11,1,20:1:1,0/1 ,UNLIMITED ,0/20/0/20 ,1,none ,0/1/0/1 ,(null) ,Unknown ,5:00:00 ,OFF ,udc-ba35-4h ,0.10 ,serial ,serial ,all ,idle ,Unknown ,20,1,1
166,up,20,0,(null),serial,NO,7-00:00:00,127000,udc-ba35-4i,udc-ba35-4i,1,no,1,idle,Unknown,14.11,1,20:1:1,0/1 ,UNLIMITED ,0/20/0/20 ,1,none ,0/1/0/1 ,(null) ,Unknown ,5:00:00 ,OFF ,udc-ba35-4i ,0.03 ,serial ,serial ,all ,idle ,Unknown ,20,1,1
167,up,20,0,(null),serial,NO,7-00:00:00,127000,udc-ba35-4j,udc-ba35-4j,1,no,1,idle,Unknown,14.11,1,20:1:1,0/1 ,UNLIMITED ,0/20/0/20 ,1,none ,0/1/0/1 ,(null) ,Unknown ,5:00:00 ,OFF ,udc-ba35-4j ,0.00 ,serial ,serial ,all ,idle ,Unknown ,20,1,1
168,up,20,0,(null),serial,NO,7-00:00:00,127000,udc-ba35-10a,udc-ba35-10a,1,no,1,idle,Unknown,14.11,1,20:1:1,0/1 ,UNLIMITED ,0/20/0/20 ,1,none ,0/1/0/1 ,(null) ,Unknown ,5:00:00 ,OFF ,udc-ba35-10a ,0.00 ,serial ,serial ,all ,idle ,Unknown ,20,1,1
169,up,20,0,(null),serial,NO,7-00:00:00,127000,udc-ba35-10c,udc-ba35-10c,1,no,1,idle,Unknown,14.11,1,20:1:1,0/1 ,UNLIMITED ,0/20/0/20 ,1,none ,0/1/0/1 ,(null) ,Unknown ,5:00:00 ,OFF ,udc-ba35-10c ,20.00 ,serial ,serial ,all ,idle ,Unknown ,20,1,1
170,up,20,0,(null),serial,NO,7-00:00:00,127000,udc-ba35-10d,udc-ba35-10d,1,no,1,idle,Unknown,14.11,1,20:1:1,0/1 ,UNLIMITED ,0/20/0/20 ,1,none ,0/1/0/1 ,(null) ,Unknown ,5:00:00 ,OFF ,udc-ba35-10d ,20.00 ,serial ,serial ,all ,idle ,Unknown ,20,1,1
171,up,20,0,(null),serial,NO,7-00:00:00,127000,udc-ba35-10e,udc-ba35-10e,1,no,1,idle,Unknown,14.11,1,20:1:1,0/1 ,UNLIMITED ,0/20/0/20 ,1,none ,0/1/0/1 ,(null) ,Unknown ,5:00:00 ,OFF ,udc-ba35-10e ,20.02 ,serial ,serial ,all ,idle ,Unknown ,20,1,1
172,up,20,0,(null),serial,NO,7-00:00:00,127000,udc-ba35-10f,udc-ba35-10f,1,no,1,idle,Unknown,14.11,1,20:1:1,0/1 ,UNLIMITED ,0/20/0/20 ,1,none ,0/1/0/1 ,(null) ,Unknown ,5:00:00 ,OFF ,udc-ba35-10f ,20.00 ,serial ,serial ,all ,idle ,Unknown ,20,1,1
173,up,20,0,(null),serial,NO,7-00:00:00,127000,udc-ba35-10g,udc-ba35-10g,1,no,1,idle,Unknown,14.11,1,20:1:1,0/1 ,UNLIMITED ,0/20/0/20 ,1,none ,0/1/0/1 ,(null) ,Unknown ,5:00:00 ,OFF ,udc-ba35-10g ,20.00 ,serial ,serial ,all ,idle ,Unknown ,20,1,1
174,up,20,0,(null),serial,NO,7-00:00:00,127000,udc-ba35-10h,udc-ba35-10h,1,no,1,idle,Unknown,14.11,1,20:1:1,0/1 ,UNLIMITED ,0/20/0/20 ,1,none ,0/1/0/1 ,(null) ,Unknown ,5:00:00 ,OFF ,udc-ba35-10h ,20.00 ,serial ,serial ,all ,idle ,Unknown ,20,1,1
175,up,20,0,(null),serial,NO,7-00:00:00,127000,udc-ba35-10i,udc-ba35-10i,1,no,1,idle,Unknown,14.11,1,20:1:1,0/1 ,UNLIMITED ,0/20/0/20 ,1,none ,0/1/0/1 ,(null) ,Unknown ,5:00:00 ,OFF ,udc-ba35-10i ,20.00 ,serial ,serial ,all ,idle ,Unknown ,20,1,1
176,up,20,0,(null),serial,NO,7-00:00:00,127000,udc-ba35-10j,udc-ba35-10j,1,no,1,idle,Unknown,14.11,1,20:1:1,0/1 ,UNLIMITED ,0/20/0/20 ,1,none ,0/1/0/1 ,(null) ,Unknown ,5:00:00 ,OFF ,udc-ba35-10j ,20.00 ,serial ,serial ,all ,idle ,Unknown ,20,1,1
177,up,20,0,(null),serial,NO,7-00:00:00,127000,udc-ba35-16a,udc-ba35-16a,1,no,1,idle,Unknown,14.11,1,20:1:1,0/1 ,UNLIMITED ,0/20/0/20 ,1,none ,0/1/0/1 ,(null) ,Unknown ,5:00:00 ,OFF ,udc-ba35-16a ,20.00 ,serial ,serial ,all ,idle ,Unknown ,20,1,1
178,up,20,0,(null),serial,NO,7-00:00:00,127000,udc-ba35-16b,udc-ba35-16b,1,no,1,idle,Unknown,14.11,1,20:1:1,0/1 ,UNLIMITED ,0/20/0/20 ,1,none ,0/1/0/1 ,(null) ,Unknown ,5:00:00 ,OFF ,udc-ba35-16b ,20.00 ,serial ,serial ,all ,idle ,Unknown ,20,1,1
179,up,20,0,(null),serial,NO,7-00:00:00,127000,udc-ba35-16c,udc-ba35-16c,1,no,1,idle,Unknown,14.11,1,20:1:1,0/1 ,UNLIMITED ,0/20/0/20 ,1,none ,0/1/0/1 ,(null) ,Unknown ,5:00:00 ,OFF ,udc-ba35-16c ,20.04 ,serial ,serial ,all ,idle ,Unknown ,20,1,1
180,up,20,0,(null),serial,NO,7-00:00:00,127000,udc-ba35-16d,udc-ba35-16d,1,no,1,idle,Unknown,14.11,1,20:1:1,0/1 ,UNLIMITED ,0/20/0/20 ,1,none ,0/1/0/1 ,(null) ,Unknown ,5:00:00 ,OFF ,udc-ba35-16d ,20.02 ,serial ,serial ,all ,idle ,Unknown ,20,1,1
181,up,20,0,(null),serial,NO,7-00:00:00,127000,udc-ba35-16e,udc-ba35-16e,1,no,1,idle,Unknown,14.11,1,20:1:1,0/1 ,UNLIMITED ,0/20/0/20 ,1,none ,0/1/0/1 ,(null) ,Unknown ,5:00:00 ,OFF ,udc-ba35-16e ,20.00 ,serial ,serial ,all ,idle ,Unknown ,20,1,1
182,up,20,0,(null),serial,NO,7-00:00:00,127000,udc-ba35-16f,udc-ba35-16f,1,no,1,idle,Unknown,14.11,1,20:1:1,0/1 ,UNLIMITED ,0/20/0/20 ,1,none ,0/1/0/1 ,(null) ,Unknown ,5:00:00 ,OFF ,udc-ba35-16f ,20.00 ,serial ,serial ,all ,idle ,Unknown ,20,1,1
183,up,20,0,(null),serial,NO,7-00:00:00,127000,udc-ba35-16g,udc-ba35-16g,1,no,1,idle,Unknown,14.11,1,20:1:1,0/1 ,UNLIMITED ,0/20/0/20 ,1,none ,0/1/0/1 ,(null) ,Unknown ,5:00:00 ,OFF ,udc-ba35-16g ,20.00 ,serial ,serial ,all ,idle ,Unknown ,20,1,1
184,up,20,0,(null),serial,NO,7-00:00:00,127000,udc-ba35-16h,udc-ba35-16h,1,no,1,idle,Unknown,14.11,1,20:1:1,0/1 ,UNLIMITED ,0/20/0/20 ,1,none ,0/1/0/1 ,(null) ,Unknown ,5:00:00 ,OFF ,udc-ba35-16h ,20.10 ,serial ,serial ,all ,idle ,Unknown ,20,1,1
185,up,20,0,(null),serial,NO,7-00:00:00,127000,udc-ba35-16i,udc-ba35-16i,1,no,1,idle,Unknown,14.11,1,20:1:1,0/1 ,UNLIMITED ,0/20/0/20 ,1,none ,0/1/0/1 ,(null) ,Unknown ,5:00:00 ,OFF ,udc-ba35-16i ,5.78 ,serial ,serial ,all ,idle ,Unknown ,20,1,1
186,up,20,0,(null),serial,NO,7-00:00:00,127000,udc-ba35-16j,udc-ba35-16j,1,no,1,idle,Unknown,14.11,1,20:1:1,0/1 ,UNLIMITED ,0/20/0/20 ,1,none ,0/1/0/1 ,(null) ,Unknown ,5:00:00 ,OFF ,udc-ba35-16j ,20.05 ,serial ,serial ,all ,idle ,Unknown ,20,1,1
187,up,20,0,(null),serial,NO,7-00:00:00,127000,udc-ba35-22a,udc-ba35-22a,1,no,1,idle,Unknown,14.11,1,20:1:1,0/1 ,UNLIMITED ,0/20/0/20 ,1,none ,0/1/0/1 ,(null) ,Unknown ,5:00:00 ,OFF ,udc-ba35-22a ,20.00 ,serial ,serial ,all ,idle ,Unknown ,20,1,1
188,up,20,0,(null),serial,NO,7-00:00:00,127000,udc-ba35-22b,udc-ba35-22b,1,no,1,idle,Unknown,14.11,1,20:1:1,0/1 ,UNLIMITED ,0/20/0/20 ,1,none ,0/1/0/1 ,(null) ,Unknown ,5:00:00 ,OFF ,udc-ba35-22b ,20.03 ,serial ,serial ,all ,idle ,Unknown ,20,1,1
189,up,20,0,(null),serial,NO,7-00:00:00,127000,udc-ba35-22c,udc-ba35-22c,1,no,1,idle,Unknown,14.11,1,20:1:1,0/1 ,UNLIMITED ,0/20/0/20 ,1,none ,0/1/0/1 ,(null) ,Unknown ,5:00:00 ,OFF ,udc-ba35-22c ,20.00 ,serial ,serial ,all ,idle ,Unknown ,20,1,1
190,up,20,0,(null),serial,NO,7-00:00:00,127000,udc-ba35-22d,udc-ba35-22d,1,no,1,idle,Unknown,14.11,1,20:1:1,0/1 ,UNLIMITED ,0/20/0/20 ,1,none ,0/1/0/1 ,(null) ,Unknown ,5:00:00 ,OFF ,udc-ba35-22d ,20.06 ,serial ,serial ,all ,idle ,Unknown ,20,1,1
191,up,20,0,(null),serial,NO,7-00:00:00,127000,udc-ba35-22e,udc-ba35-22e,1,no,1,idle,Unknown,14.11,1,20:1:1,0/1 ,UNLIMITED ,0/20/0/20 ,1,none ,0/1/0/1 ,(null) ,Unknown ,5:00:00 ,OFF ,udc-ba35-22e ,20.00 ,serial ,serial ,all ,idle ,Unknown ,20,1,1
192,up,20,0,(null),serial,NO,7-00:00:00,127000,udc-ba35-22f,udc-ba35-22f,1,no,1,idle,Unknown,14.11,1,20:1:1,0/1 ,UNLIMITED ,0/20/0/20 ,1,none ,0/1/0/1 ,(null) ,Unknown ,5:00:00 ,OFF ,udc-ba35-22f ,20.00 ,serial ,serial ,all ,idle ,Unknown ,20,1,1
193,up,20,0,(null),serial,NO,7-00:00:00,127000,udc-ba35-22g,udc-ba35-22g,1,no,1,idle,Unknown,14.11,1,20:1:1,0/1 ,UNLIMITED ,0/20/0/20 ,1,none ,0/1/0/1 ,(null) ,Unknown ,5:00:00 ,OFF ,udc-ba35-22g ,20.00 ,serial ,serial ,all ,idle ,Unknown ,20,1,1
194,up,20,0,(null),serial,NO,7-00:00:00,127000,udc-ba35-28c,udc-ba35-28c,1,no,1,idle,Unknown,14.11,1,20:1:1,0/1 ,UNLIMITED ,0/20/0/20 ,1,none ,0/1/0/1 ,(null) ,Unknown ,5:00:00 ,OFF ,udc-ba35-28c ,21.09 ,serial ,serial ,all ,idle ,Unknown ,20,1,1
195,up,20,0,(null),serial,NO,7-00:00:00,127000,udc-ba38-10e,udc-ba38-10e,1,no,1,idle,Unknown,14.11,1,20:1:1,0/1 ,UNLIMITED ,0/20/0/20 ,1,none ,0/1/0/1 ,(null) ,Unknown ,5:00:00 ,OFF ,udc-ba38-10e ,0.05 ,serial ,serial ,all ,idle ,Unknown ,20,1,1
196,up,20,0,(null),serial,NO,7-00:00:00,127000,udc-ba38-10f,udc-ba38-10f,1,no,1,idle,Unknown,14.11,1,20:1:1,0/1 ,UNLIMITED ,0/20/0/20 ,1,none ,0/1/0/1 ,(null) ,Unknown ,5:00:00 ,OFF ,udc-ba38-10f ,5.20 ,serial ,serial ,all ,idle ,Unknown ,20,1,1
197,up,20,0,(null),serial,NO,7-00:00:00,127000,udc-ba38-10g,udc-ba38-10g,1,no,1,idle,Unknown,14.11,1,20:1:1,0/1 ,UNLIMITED ,0/20/0/20 ,1,none ,0/1/0/1 ,(null) ,Unknown ,5:00:00 ,OFF ,udc-ba38-10g ,0.06 ,serial ,serial ,all ,idle ,Unknown ,20,1,1
198,up,20,0,(null),serial,NO,7-00:00:00,127000,udc-ba38-10h,udc-ba38-10h,1,no,1,idle,Unknown,14.11,1,20:1:1,0/1 ,UNLIMITED ,0/20/0/20 ,1,none ,0/1/0/1 ,(null) ,Unknown ,5:00:00 ,OFF ,udc-ba38-10h ,0.13 ,serial ,serial ,all ,idle ,Unknown ,20,1,1
199,up,20,0,(null),serial,NO,7-00:00:00,127000,udc-ba38-10i,udc-ba38-10i,1,no,1,idle,Unknown,14.11,1,20:1:1,0/1 ,UNLIMITED ,0/20/0/20 ,1,none ,0/1/0/1 ,(null) ,Unknown ,5:00:00 ,OFF ,udc-ba38-10i ,0.11 ,serial ,serial ,all ,idle ,Unknown ,20,1,1
200,up,20,0,(null),serial,NO,7-00:00:00,127000,udc-ba38-10j,udc-ba38-10j,1,no,1,idle,Unknown,14.11,1,20:1:1,0/1 ,UNLIMITED ,0/20/0/20 ,1,none ,0/1/0/1 ,(null) ,Unknown ,5:00:00 ,OFF ,udc-ba38-10j ,0.19 ,serial ,serial ,all ,idle ,Unknown ,20,1,1
201,up,20,0,(null),serial,NO,7-00:00:00,127000,udc-ba38-16a,udc-ba38-16a,1,no,1,idle,Unknown,14.11,1,20:1:1,0/1 ,UNLIMITED ,0/20/0/20 ,1,none ,0/1/0/1 ,(null) ,Unknown ,5:00:00 ,OFF ,udc-ba38-16a ,0.08 ,serial ,serial ,all ,idle ,Unknown ,20,1,1
202,up,20,0,(null),serial,NO,7-00:00:00,127000,udc-ba38-16b,udc-ba38-16b,1,no,1,idle,Unknown,14.11,1,20:1:1,0/1 ,UNLIMITED ,0/20/0/20 ,1,none ,0/1/0/1 ,(null) ,Unknown ,5:00:00 ,OFF ,udc-ba38-16b ,0.18 ,serial ,serial ,all ,idle ,Unknown ,20,1,1
203,up,20,0,(null),serial,NO,7-00:00:00,127000,udc-ba38-16c,udc-ba38-16c,1,no,1,idle,Unknown,14.11,1,20:1:1,0/1 ,UNLIMITED ,0/20/0/20 ,1,none ,0/1/0/1 ,(null) ,Unknown ,5:00:00 ,OFF ,udc-ba38-16c ,0.17 ,serial ,serial ,all ,idle ,Unknown ,20,1,1
204,up,20,0,(null),serial,NO,7-00:00:00,127000,udc-ba38-16d,udc-ba38-16d,1,no,1,idle,Unknown,14.11,1,20:1:1,0/1 ,UNLIMITED ,0/20/0/20 ,1,none ,0/1/0/1 ,(null) ,Unknown ,5:00:00 ,OFF ,udc-ba38-16d ,4.20 ,serial ,serial ,all ,idle ,Unknown ,20,1,1
205,up,20,0,(null),serial,NO,7-00:00:00,127000,udc-ba38-16e,udc-ba38-16e,1,no,1,idle,Unknown,14.11,1,20:1:1,0/1 ,UNLIMITED ,0/20/0/20 ,1,none ,0/1/0/1 ,(null) ,Unknown ,5:00:00 ,OFF ,udc-ba38-16e ,0.00 ,serial ,serial ,all ,idle ,Unknown ,20,1,1
206,up,20,0,(null),serial,NO,7-00:00:00,127000,udc-ba38-16f,udc-ba38-16f,1,no,1,idle,Unknown,14.11,1,20:1:1,0/1 ,UNLIMITED ,0/20/0/20 ,1,none ,0/1/0/1 ,(null) ,Unknown ,5:00:00 ,OFF ,udc-ba38-16f ,0.20 ,serial ,serial ,all ,idle ,Unknown ,20,1,1
